label|ltable_id|rtable_id|possible_year.x|possible_year.y|short_words_removed.x|short_words_removed.y|fuzzy_similarity|fuzzy_similarity_sorted_tokens|fuzzy_similarity_partial_ratio|len_tokens_x|len_tokens_y|len_common_tokens|common_to_smaller_ratio|common_to_longer_ratio
0|2369|1220|1999|2000|selectivity estimation spatial databases viswanath poosala sridhar ramaswamy swarup acharya sigmod conference|effective timestamping databases kristian torp christian jensen richard thomas snodgrass the vldb journal the international journal very large data bases|46|42|51|13|21|2|0.15384615384615385|0.09523809523809523
0|539|1532|2002|1995|tutorial application servers and associated technologies mohan sigmod conference|tutorial storage technology raid and beyond international conference management data garth gibson|47|51|55|10|15|3|0.3|0.2
0|1897|127|"2|2001"|1999|semantic integration christoph bussler sigmod conference|semantic integration semistructured and structured data sources bergamaschi castano vincini acm sigmod record|47|45|53|7|16|3|0.42857142857142855|0.1875
0|826|1583|2002|1995|database research the university illinois urbana champaign chengxiang zhai marianne winslett yuanyuan zhou kevin chen chuan chang jiawei han anhai doan sigmod record|the database group university hagen gunter schlageter thomas berkel eberhard heuel silke mittrach andreas scherer wolfgang wilkes acm sigmod record|51|49|48|25|22|7|0.3181818181818182|0.28
0|1952|892|2003|2000|rolex relational line exchange with xml pradeep shenoy xin dong henry korth philip bohannon narayan chengkai sumit ganguly sigmod conference|agora living with xml and relational ioana manolescu daniela florescu donald kossmann florian xhumari dan olteanu very large data bases|42|45|44|25|20|3|0.15|0.12
0|23|217|1996|1998|supporting periodic authorizations and temporal reasoning database access control elena ferrari pierangela samarati claudio bettini elisa bertino vldb|access control model supporting periodicity constraints and temporal reasoning elisa bertino claudio bettini elena ferrari pierangela samarati acm transactions database systems tods|63|80|69|19|24|15|0.7894736842105263|0.625
0|994|1719|1999|1994|probabilistic optimization top queries donko donjerkovic raghu ramakrishnan vldb|optimization dynamic query evaluation plans international conference management data richard cole goetz graefe|44|42|47|11|16|2|0.18181818181818182|0.125
0|1462|1382|2001|2000|filtering algorithms and implementation for very fast publish subscribe kenneth ross franÃ oise fabret franÃ ois llirbat joÃ pereira hans arno jacobsen dennis shasha sigmod conference|design and implementation genetic based algorithm for data mining sunil choenni very large data bases|43|51|49|27|16|5|0.3125|0.18518518518518517
0|2373|2102|2000|2001|demonstration enabling scalable online personalization the web debra vandermeer krithi ramamritham anindya datta kaushik dutta helen thomas vldb|architecture support scalable online personalization the web the vldb journal the international journal very large data bases anindya datta kaushik dutta debra vandermeer krithi ramamritham shamkant navathe|59|68|66|21|28|15|0.7142857142857143|0.5357142857142857
0|1217|1898|2001|1996|smooth distributed multimedia database system christian hanin roland tusch carmen riedler harald kosch margit lang szlÃ szÃ rmÃ nyi christian hofbauer alexander bachlechner vldb|the mariposa distributed database management system acm sigmod record jeff sidell|39|44|52|26|11|3|0.2727272727272727|0.11538461538461539
0|1486|342|1994|2001|editor notes arie segev sigmod record|editorial richard snodgrass acm transactions database systems tods|44|46|44|7|9|0|0.0|0.0
0|2580|2186|2002|2003|emergent semantics and the multimedia semantic web william grosky farshad fotouhi sreenath sigmod record|managing multiple and distributed ontologies the semantic web maedche motik stojanovic the vldb journal the international journal very large data bases|44|45|48|17|22|4|0.23529411764705882|0.18181818181818182
0|2181|88|1998|1999|standards practice jim melton andrew eisenberg sigmod record|distributed transactions practice prabhu ram lyman pamela drew acm sigmod record|59|60|62|9|13|4|0.4444444444444444|0.3076923076923077
0|698|1681|"97|1997"|1994|research issues federated database systems report efdbs workshop lix saltor mark roantree mark vermeer wilhelm hasselbring martin schÃ nhoff markus strÃ ssler barry eaglestone stefan conrad sigmod record|research issues databases for arcs active rapidly changing data systems anindya datta acm sigmod record|50|43|51|31|16|6|0.375|0.1935483870967742
0|1481|1675|1996|"233|1994"|database management systems and the internet susan malaika vldb|open object database management systems international conference management data jos blakeley|56|55|68|9|13|3|0.3333333333333333|0.23076923076923078
0|2317|2266|2003|2003|adaptive filters for continuous queries over distributed data streams jennifer widom chris olston jing jiang sigmod conference|psoup system for streaming queries over streaming data sirish chandrasekaran michael franklin the vldb journal the international journal very large data bases|46|47|48|17|21|4|0.23529411764705882|0.19047619047619047
0|240|2152|1995|2003|the database group university hagen fernuniversitaet silke mittrach gunter schlageter thomas berkel andreas scherer eberhard heuel wolfgang wilkes sigmod record|research database engineering the university namur acm sigmod record jean luc hainaut|42|54|51|22|15|7|0.4666666666666667|0.3181818181818182
0|2381|2277|1999|1994|belief reasoning mls deductive databases hasan jamil sigmod conference|some issues design distributed deductive databases mukesh mohania nandlal sarda very large data bases|49|47|53|11|18|3|0.2727272727272727|0.16666666666666666
1|363|1214|1996|1996|type safe relaxing schema consistency rules for flexible modeling oodbms marie bellosta eric amiel eric simon eric dujardin vldb|type safe relaxing schema consistency rules for flexible modelling oodbms eric amiel marie bellosta eric dujardin eric simon the vldb journal the international journal very large data bases|76|82|86|21|28|19|0.9047619047619048|0.6785714285714286
0|1310|688|2001|2002|describing semistructured data sigmod record luca cardelli|qursed querying and reporting semistructured data international conference management data yannis papakonstantinou michalis petropoulos vasilis vassalos|42|41|60|7|17|2|0.2857142857142857|0.11764705882352941
0|727|782|2002|1999|rate based query optimization for streaming information sources sigmod conference jeffrey naughton stratis viglas|query optimization for xml very large data bases jason mchugh jennifer widom|48|53|57|15|12|3|0.25|0.2
0|987|152|1994|1998|open object database management systems josÃ blakeley sigmod conference|the araneus web based management system international conference management data mecca atzeni masci sindoni merialdo|43|50|58|10|19|3|0.3|0.15789473684210525
0|818|2207|1995|1994|effective hash based algorithm for mining association rules ming syan chen philip jong soo park sigmod conference|fast algorithms for mining association rules large databases very large data bases rakesh agrawal ramakrishnan srikant|54|55|54|20|16|4|0.25|0.2
0|1857|1195|2002|1996|bringing order query optimization giedrius slivinskas richard snodgrass christian jensen sigmod record|query processing and optimization oracle rdb gennady antoshenkov mohamed ziauddin the vldb journal the international journal very large data bases|41|41|42|15|20|2|0.13333333333333333|0.1
0|1533|431|1994|2000|sequence query processing raghu ramakrishnan miron livny praveen seshadri sigmod conference|eddies continuously adaptive query processing ron avnur joseph hellerstein international conference management data|48|42|54|11|16|3|0.2727272727272727|0.1875
0|69|1157|1995|"228|1997"|cost model for clustered object oriented databases zhao hui tang jean robert gruser georges gardarin vldb|erratum database model for object dynamics papazoglou mer the vldb journal the international journal very large data bases|44|49|45|17|23|5|0.29411764705882354|0.21739130434782608
0|2246|1813|1995|1997|mining generalized association rules ramakrishnan srikant rakesh agrawal vldb|beyond market baskets generalizing association rules correlations international conference management data sergey brin rajeev motwani craig silverstein|44|43|57|9|20|2|0.2222222222222222|0.1
1|1834|601|1994|1994|dynamic maintenance data distribution for selectivity estimation vldb kyu young whang gio wiederhold sang wook kim|dynamic maintenance data distribution for selectivity estimation the vldb journal the international journal very large data bases kyu young whang sang wook kim gio wiederhold|70|80|76|18|24|17|0.9444444444444444|0.7083333333333334
0|2129|1225|1995|2000|promises and realities active database systems eric simon angelika kotz dittrich vldb|secure buffering firm real time database systems binto george jayant haritsa the vldb journal the international journal very large data bases|44|44|55|13|22|3|0.23076923076923078|0.13636363636363635
0|1836|865|2002|2000|automation information extraction and data integration vldb sunita sarawagi|case based approach information integration very large data bases maurizio panti luca spalazzi alberto giretti|51|55|56|10|17|3|0.3|0.17647058823529413
0|980|2261|1994|1994|mosaico system for conceptual modeling and rapid prototyping object oriented database application toiati michele missikoff sigmod conference|integrating structured text retrieval system with object oriented database system very large data bases tak yan jurgen annevelink|45|49|45|20|20|5|0.25|0.25
